Linux 3.13.0-161-generic (cp-3.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

02:36:35 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:36:36 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
02:36:37 PM     all      3.13      0.00      0.03      0.00      0.00     96.84
02:36:38 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
02:36:39 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
02:36:40 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
02:36:41 PM     all      3.12      0.00      0.00      0.12      0.00     96.75
02:36:42 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
02:36:43 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
02:36:44 PM     all      0.09      0.00      0.03      0.00      0.00     99.87
02:36:45 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:36:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:36:47 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
02:36:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:36:49 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:36:50 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:36:51 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:36:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:36:53 PM     all      0.00      0.00      0.03      0.06      0.00     99.91
02:36:54 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
02:36:55 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:36:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:36:57 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:36:58 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:36:59 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
02:37:00 PM     all      0.38      0.00      0.06      0.00      0.00     99.56
02:37:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:03 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
02:37:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:05 PM     all      0.00      0.00      0.00      0.19      0.00     99.81
02:37:06 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:37:07 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:37:08 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:37:09 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:37:10 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:11 PM     all      0.00      0.00      0.00      0.03      0.00     99.97
02:37:12 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:37:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:37:14 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:37:15 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
