Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

05:58:24 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:58:25 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
05:58:26 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
05:58:27 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
05:58:28 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
05:58:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:58:30 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
05:58:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:58:32 PM     all      1.19      0.00      0.06      0.28      0.00     98.47
05:58:33 PM     all      0.81      0.00      0.00      0.00      0.00     99.19
05:58:34 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
05:58:35 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
05:58:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
