Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

08:50:11 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:50:12 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
08:50:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:50:14 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
08:50:15 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:50:16 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
08:50:17 PM     all      0.00      0.00      0.00      0.16      0.00     99.84
08:50:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:50:19 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
08:50:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:50:21 PM     all      2.62      0.00      1.25      0.00      0.00     96.13
08:50:22 PM     all      3.09      0.00      0.13      0.00      0.00     96.78
08:50:23 PM     all      0.62      0.00      0.38      0.38      0.00     98.62
08:50:24 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
08:50:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
