Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

08:46:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:46:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:46:59 PM     all      0.00      0.00      0.03      0.31      0.00     99.66
08:47:00 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:47:01 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
08:47:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:47:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:47:04 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
08:47:05 PM     all      0.00      0.00      0.03      0.25      0.00     99.72
08:47:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:47:07 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
08:47:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:47:09 PM     all      3.38      0.00      0.94      0.00      0.00     95.68
08:47:10 PM     all      3.00      0.00      0.12      0.00      0.00     96.88
08:47:11 PM     all      0.00      0.00      0.16      0.38      0.00     99.47
08:47:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:47:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
08:47:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
