Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

02:17:02 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:17:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:17:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:17:05 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:17:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:17:07 PM     all      0.03      0.00      0.00      0.28      0.00     99.69
02:17:08 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:17:09 PM     all      0.28      0.00      0.22      0.00      0.00     99.50
02:17:10 PM     all      3.13      0.00      0.31      0.00      0.00     96.56
02:17:11 PM     all      3.09      0.00      0.12      0.00      0.00     96.78
02:17:12 PM     all      0.09      0.00      0.44      0.00      0.00     99.47
02:17:13 PM     all      0.00      0.00      0.00      0.44      0.00     99.56
02:17:14 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
