Linux 3.13.0-161-generic (cp-3.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

02:04:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:04:01 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
02:04:02 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
02:04:03 PM     all      3.12      0.00      0.00      0.16      0.00     96.72
02:04:04 PM     all      3.13      0.00      0.03      0.00      0.00     96.84
02:04:05 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
02:04:06 PM     all      2.72      0.00      0.03      0.00      0.00     97.25
02:04:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:08 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:09 PM     all      0.00      0.00      0.00      0.03      0.00     99.97
02:04:10 PM     all      0.00      0.00      0.03      0.03      0.00     99.94
02:04:11 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:12 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:14 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
02:04:15 PM     all      0.00      0.00      0.03      0.09      0.00     99.88
02:04:16 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:18 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:19 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:20 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
02:04:21 PM     all      0.00      0.00      0.03      0.06      0.00     99.91
02:04:22 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:23 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:24 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
02:04:25 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:27 PM     all      0.00      0.00      0.03      0.09      0.00     99.88
02:04:28 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:30 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
02:04:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:32 PM     all      0.69      0.00      0.28      0.00      0.00     99.03
02:04:33 PM     all      0.00      0.00      0.03      0.16      0.00     99.81
02:04:34 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:35 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:39 PM     all      0.00      0.00      0.06      0.06      0.00     99.88
02:04:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:44 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:45 PM     all      0.00      0.00      0.03      0.06      0.00     99.91
02:04:46 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
02:04:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:04:48 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:49 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:04:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
