Linux 3.13.0-161-generic (cp-2.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

01:39:40 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:39:41 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
01:39:42 PM     all      3.12      0.00      0.06      0.00      0.00     96.81
01:39:43 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
01:39:44 PM     all      3.16      0.00      0.03      0.00      0.00     96.81
01:39:45 PM     all      3.13      0.00      0.03      0.09      0.00     96.75
01:39:46 PM     all      3.09      0.00      0.06      0.00      0.00     96.84
01:39:47 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
01:39:48 PM     all      0.81      0.00      0.03      0.00      0.00     99.16
01:39:49 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:39:50 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
01:39:51 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
01:39:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:39:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:39:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:39:55 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:39:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:39:57 PM     all      0.00      0.00      0.00      0.03      0.00     99.97
01:39:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:39:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:00 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:40:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:03 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
01:40:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:06 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:40:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:09 PM     all      0.00      0.00      0.00      0.03      0.00     99.97
01:40:10 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:40:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:12 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
01:40:13 PM     all      0.00      0.00      0.09      0.00      0.00     99.91
01:40:14 PM     all      0.00      0.00      0.09      0.00      0.00     99.91
01:40:15 PM     all      0.44      0.00      0.28      0.06      0.00     99.22
01:40:16 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:40:17 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:40:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:20 PM     all      0.00      0.00      0.00      0.09      0.00     99.91
01:40:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:23 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:40:24 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:40:25 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
01:40:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:27 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:40:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:40:29 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:40:30 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:40:31 PM     all      0.03      0.00      0.00      0.09      0.00     99.88
01:40:32 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
