Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

01:41:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:41:49 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
01:41:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:41:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:41:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:41:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:41:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:41:55 PM     all      1.82      0.00      0.72      0.31      0.00     97.15
01:41:56 PM     all      3.19      0.00      0.50      0.00      0.00     96.31
01:41:57 PM     all      3.09      0.00      0.06      0.00      0.00     96.84
01:41:58 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
01:41:59 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
01:42:00 PM     all      3.13      0.00      0.06      0.16      0.00     96.66
01:42:01 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
01:42:02 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
01:42:03 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
01:42:04 PM     all      3.12      0.00      0.06      0.00      0.00     96.81
01:42:05 PM     all      3.12      0.00      0.03      0.28      0.00     96.56
01:42:06 PM     all      2.03      0.00      0.22      0.00      0.00     97.75
01:42:07 PM     all      0.03      0.00      0.06      0.00      0.00     99.91
01:42:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:09 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:10 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
