Linux 3.13.0-161-generic (cp-3.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

01:32:33 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:32:34 PM     all      0.00      0.00      0.06      0.03      0.00     99.91
01:32:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:32:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:32:37 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:32:39 PM     all      0.00      0.00      0.03      0.09      0.00     99.88
01:32:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:32:41 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:42 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:32:44 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:45 PM     all      0.03      0.00      0.00      0.06      0.00     99.91
01:32:46 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:32:48 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:49 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:50 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:51 PM     all      0.00      0.00      0.00      0.09      0.00     99.91
01:32:52 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:53 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:54 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:55 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:56 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:32:57 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
01:32:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:32:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:00 PM     all      1.47      0.00      0.38      0.00      0.00     98.15
01:33:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:02 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:33:03 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
01:33:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:07 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:33:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:09 PM     all      0.03      0.00      0.00      0.09      0.00     99.88
01:33:10 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:33:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:14 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:33:15 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
01:33:16 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:33:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:33:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
