Linux 3.13.0-161-generic (cp-2.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

04:46:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:46:16 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:46:17 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:46:18 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
04:46:19 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:46:20 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:46:21 PM     all      0.00      0.00      0.03      0.31      0.00     99.66
04:46:22 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:46:23 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:46:24 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:46:25 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:46:26 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:46:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:28 PM     all      0.00      0.00      0.09      0.00      0.00     99.91
04:46:29 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:46:30 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:46:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:33 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:46:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:35 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:46:36 PM     all      0.00      0.00      0.03      0.25      0.00     99.72
04:46:37 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:46:38 PM     all      2.38      0.00      0.03      0.00      0.00     97.59
04:46:39 PM     all      0.47      0.00      0.03      0.00      0.00     99.50
04:46:40 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:46:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:42 PM     all      0.00      0.00      0.03      0.31      0.00     99.66
04:46:43 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:46:44 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:46:45 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:47 PM     all      0.00      0.00      0.00      0.31      0.00     99.69
04:46:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:49 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:46:50 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:46:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:52 PM     all      0.00      0.00      0.03      0.28      0.00     99.69
04:46:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:46:56 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:46:57 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:46:58 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:46:59 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:47:00 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:47:01 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:47:02 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:47:03 PM     all      0.00      0.00      0.03      0.25      0.00     99.72
04:47:04 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:47:05 PM     all      0.25      0.00      0.16      0.00      0.00     99.59
04:47:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:47:07 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:47:08 PM     all      0.00      0.00      0.03      0.09      0.00     99.87
04:47:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:47:10 PM     all      0.03      0.00      0.06      0.00      0.00     99.91
