Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

04:48:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:48:04 PM     all      0.03      0.00      0.03      0.28      0.00     99.66
04:48:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:48:06 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:48:07 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:48:08 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:48:09 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
04:48:10 PM     all      1.63      0.00      0.22      0.28      0.00     97.87
04:48:11 PM     all      0.56      0.00      0.06      0.00      0.00     99.38
04:48:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:48:13 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
