Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

06:33:28 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:33:29 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:33:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
06:33:31 PM     all      1.82      0.00      1.01      0.00      0.00     97.17
06:33:32 PM     all      2.69      0.00      0.38      0.44      0.00     96.49
06:33:33 PM     all      1.69      0.00      0.34      0.00      0.00     97.97
06:33:34 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:33:35 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
06:33:36 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
