Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

06:21:08 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:21:09 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
06:21:10 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
06:21:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
06:21:12 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
06:21:13 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:21:14 PM     all      2.01      0.00      1.41      0.00      0.00     96.58
06:21:15 PM     all      3.13      0.00      0.41      0.00      0.00     96.46
06:21:16 PM     all      1.35      0.00      0.31      0.00      0.00     98.34
06:21:17 PM     all      0.00      0.00      0.00      0.31      0.00     99.69
06:21:18 PM     all      0.03      0.00      0.03      0.16      0.00     99.78
06:21:19 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:21:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
