Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

06:40:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:40:01 PM     all      0.00      0.00      0.03      0.16      0.00     99.81
06:40:02 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
06:40:03 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:40:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
06:40:05 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
06:40:06 PM     all      0.03      0.00      0.03      0.03      0.00     99.91
06:40:07 PM     all      1.76      0.00      1.25      0.00      0.00     96.99
06:40:08 PM     all      2.72      0.00      0.47      0.00      0.00     96.81
06:40:09 PM     all      1.03      0.00      0.25      0.00      0.00     98.72
06:40:10 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
06:40:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
06:40:12 PM     all      0.03      0.00      0.00      0.06      0.00     99.91
06:40:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
