Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

04:26:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:26:38 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:26:39 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:26:40 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
04:26:41 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:26:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:26:43 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:26:44 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:26:45 PM     all      0.47      0.00      0.03      0.25      0.00     99.25
04:26:46 PM     all      0.00      0.00      0.03      0.03      0.00     99.94
04:26:47 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
