Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

09:12:08 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:12:09 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:12:10 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:12:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:12:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:12:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:12:14 PM     all      0.00      0.00      0.00      0.31      0.00     99.69
09:12:15 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:12:16 PM     all      0.28      0.00      0.09      0.00      0.00     99.62
09:12:17 PM     all      3.06      0.00      0.13      0.00      0.00     96.81
09:12:18 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
09:12:19 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
09:12:20 PM     all      3.12      0.00      0.03      0.28      0.00     96.56
09:12:21 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
09:12:22 PM     all      3.09      0.00      0.03      0.00      0.00     96.88
09:12:23 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
09:12:24 PM     all      1.72      0.00      0.47      0.12      0.00     97.69
09:12:25 PM     all      0.06      0.00      0.19      0.16      0.00     99.59
09:12:26 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:12:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:12:28 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:12:29 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:12:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:12:31 PM     all      0.00      0.00      0.03      0.09      0.00     99.88
09:12:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:12:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:12:34 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
