Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

03:30:35 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:30:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:30:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:30:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:30:39 PM     all      0.00      0.00      0.03      0.25      0.00     99.72
03:30:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:30:41 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:30:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:30:43 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:30:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:30:45 PM     all      0.00      0.00      0.03      0.09      0.00     99.88
03:30:46 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
03:30:47 PM     all      0.53      0.00      0.28      0.00      0.00     99.19
03:30:48 PM     all      3.22      0.00      0.56      0.00      0.00     96.21
03:30:49 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:30:50 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
03:30:51 PM     all      3.09      0.00      0.03      0.34      0.00     96.53
03:30:52 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:30:53 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:30:54 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
03:30:55 PM     all      3.09      0.00      0.03      0.00      0.00     96.88
03:30:56 PM     all      3.12      0.00      0.03      0.28      0.00     96.56
03:30:57 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:30:58 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
03:30:59 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
03:31:00 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
03:31:01 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
03:31:02 PM     all      3.09      0.00      0.06      0.34      0.00     96.50
03:31:03 PM     all      3.16      0.00      0.00      0.00      0.00     96.84
03:31:04 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
03:31:05 PM     all      3.09      0.00      0.03      0.00      0.00     96.88
03:31:06 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
03:31:07 PM     all      3.16      0.00      0.00      0.34      0.00     96.50
03:31:08 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
03:31:09 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
03:31:10 PM     all      0.53      0.00      0.12      0.00      0.00     99.34
03:31:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:31:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
