Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

03:36:42 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:36:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:36:44 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:36:45 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:36:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:36:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:36:48 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
03:36:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:36:50 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
03:36:51 PM     all      1.66      0.00      0.82      0.00      0.00     97.52
03:36:52 PM     all      3.09      0.00      0.06      0.00      0.00     96.84
03:36:53 PM     all      3.12      0.00      0.06      0.00      0.00     96.81
03:36:54 PM     all      3.12      0.00      0.03      0.41      0.00     96.44
03:36:55 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
03:36:56 PM     all      3.12      0.00      0.06      0.00      0.00     96.81
03:36:57 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
03:36:58 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
03:36:59 PM     all      3.09      0.00      0.03      0.28      0.00     96.59
03:37:00 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:37:01 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
03:37:02 PM     all      3.12      0.00      0.12      0.00      0.00     96.75
03:37:03 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:37:04 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:37:05 PM     all      3.12      0.00      0.03      0.31      0.00     96.53
03:37:06 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
03:37:07 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
03:37:08 PM     all      3.09      0.00      0.06      0.00      0.00     96.84
03:37:09 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
03:37:10 PM     all      3.16      0.00      0.00      0.28      0.00     96.56
03:37:11 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:37:12 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
03:37:13 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
03:37:14 PM     all      2.59      0.00      0.16      0.00      0.00     97.25
03:37:15 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
03:37:16 PM     all      0.00      0.00      0.03      0.09      0.00     99.88
03:37:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
