Linux 3.13.0-161-generic (cp-2.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

10:13:18 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:13:19 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:13:20 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:13:21 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
10:13:22 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:13:23 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:13:24 PM     all      3.13      0.00      0.06      0.31      0.00     96.50
10:13:25 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:13:26 PM     all      3.13      0.00      0.03      0.00      0.00     96.84
10:13:27 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:13:28 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:13:29 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
10:13:30 PM     all      0.62      0.00      0.03      0.31      0.00     99.03
10:13:31 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:32 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:33 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:13:35 PM     all      0.00      0.00      0.00      0.22      0.00     99.78
10:13:36 PM     all      0.00      0.00      0.03      0.38      0.00     99.59
10:13:37 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:13:39 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:40 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:41 PM     all      0.00      0.00      0.03      0.50      0.00     99.47
10:13:42 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:13:44 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:45 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:46 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:47 PM     all      0.00      0.00      0.03      0.25      0.00     99.72
10:13:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:13:49 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:50 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:51 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:52 PM     all      0.28      0.00      0.09      0.00      0.00     99.63
10:13:53 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
10:13:54 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:13:56 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:13:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:13:58 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
10:13:59 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
10:14:00 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
