Linux 3.13.0-161-generic (cp-3.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

10:09:16 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:09:17 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:09:18 PM     all      3.13      0.00      0.03      0.00      0.00     96.84
10:09:19 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:09:20 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
10:09:21 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
10:09:22 PM     all      3.12      0.00      0.03      0.25      0.00     96.59
10:09:23 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
10:09:24 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
10:09:25 PM     all      1.91      0.00      0.00      0.00      0.00     98.09
10:09:26 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:09:27 PM     all      0.03      0.00      0.09      0.00      0.00     99.88
10:09:28 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:09:29 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
10:09:30 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:09:31 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:09:32 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:09:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:34 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
10:09:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:36 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:09:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:40 PM     all      0.00      0.00      0.06      0.22      0.00     99.72
10:09:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:45 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:09:46 PM     all      0.00      0.00      0.03      0.28      0.00     99.69
10:09:47 PM     all      0.69      0.00      0.34      0.00      0.00     98.97
10:09:48 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:09:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:50 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:09:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:52 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
10:09:53 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
10:09:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:55 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
