Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

10:10:28 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:10:29 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
10:10:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:10:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:10:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:10:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:10:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:10:35 PM     all      1.54      0.00      0.53      0.06      0.00     97.87
10:10:36 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
10:10:37 PM     all      0.75      0.00      0.31      0.00      0.00     98.94
10:10:38 PM     all      0.06      0.00      0.09      0.00      0.00     99.84
10:10:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:10:40 PM     all      0.00      0.00      0.00      0.22      0.00     99.78
10:10:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:10:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
