Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

09:01:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:01:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:01:47 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:01:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:01:49 PM     all      0.00      0.00      0.00      0.31      0.00     99.69
09:01:50 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:01:51 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:01:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:01:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:01:54 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:01:55 PM     all      0.00      0.00      0.06      0.03      0.00     99.91
09:01:56 PM     all      2.75      0.00      0.59      0.00      0.00     96.66
09:01:57 PM     all      3.06      0.00      0.06      0.00      0.00     96.87
09:01:58 PM     all      0.31      0.00      0.38      0.00      0.00     99.31
09:01:59 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:02:00 PM     all      0.00      0.00      0.00      0.41      0.00     99.59
09:02:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
