Linux 3.13.0-161-generic (cp-4.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

02:47:34 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:47:35 PM     all      3.13      0.00      0.03      0.00      0.00     96.84
02:47:36 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
02:47:37 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
02:47:38 PM     all      3.10      0.00      0.00      0.00      0.00     96.90
02:47:39 PM     all      3.12      0.00      0.06      0.00      0.00     96.81
02:47:40 PM     all      3.12      0.00      0.00      0.31      0.00     96.56
02:47:41 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
02:47:42 PM     all      3.16      0.00      0.00      0.00      0.00     96.84
02:47:43 PM     all      1.78      0.00      0.03      0.00      0.00     98.19
02:47:44 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:47:45 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:47:46 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
02:47:47 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:47:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:47:49 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:47:50 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:47:51 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
02:47:52 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
02:47:53 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:47:54 PM     all      0.12      0.00      0.03      0.00      0.00     99.84
02:47:55 PM     all      1.13      0.00      0.34      0.00      0.00     98.53
02:47:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:47:57 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:47:58 PM     all      0.00      0.00      0.00      0.34      0.00     99.66
02:47:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:48:00 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:48:01 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:48:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:48:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:48:04 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
02:48:05 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:48:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:48:07 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:48:08 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
