Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

02:49:11 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:49:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:49:13 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:49:14 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:49:15 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:49:16 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
02:49:17 PM     all      2.69      0.00      0.56      0.31      0.00     96.44
02:49:18 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
02:49:19 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
02:49:20 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
02:49:21 PM     all      3.09      0.00      0.03      0.00      0.00     96.88
02:49:22 PM     all      3.13      0.00      0.00      0.31      0.00     96.56
02:49:23 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
02:49:24 PM     all      3.16      0.00      0.03      0.00      0.00     96.81
02:49:25 PM     all      1.63      0.00      0.31      0.00      0.00     98.06
02:49:26 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
02:49:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:49:28 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
