Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

02:50:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:50:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:50:38 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:50:39 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
02:50:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:50:41 PM     all      1.06      0.00      0.38      0.00      0.00     98.56
02:50:42 PM     all      3.12      0.00      0.19      0.00      0.00     96.69
02:50:43 PM     all      3.12      0.00      0.06      0.00      0.00     96.81
02:50:44 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
02:50:45 PM     all      3.12      0.00      0.03      0.31      0.00     96.53
02:50:46 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
02:50:47 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
02:50:48 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
02:50:49 PM     all      2.94      0.00      0.22      0.00      0.00     96.84
02:50:50 PM     all      0.00      0.00      0.06      0.31      0.00     99.62
02:50:51 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
02:50:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:50:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:50:54 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
02:50:55 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
02:50:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:50:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
