Linux 3.13.0-161-generic (cp-4.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

07:55:06 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:55:07 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
07:55:08 PM     all      3.16      0.00      0.03      0.00      0.00     96.81
07:55:09 PM     all      3.16      0.00      0.00      0.31      0.00     96.53
07:55:10 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
07:55:11 PM     all      1.22      0.00      0.03      0.00      0.00     98.75
07:55:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:13 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:55:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:15 PM     all      0.00      0.00      0.06      0.25      0.00     99.69
07:55:16 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:18 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:55:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:20 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:55:21 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
07:55:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:23 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:24 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:25 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:55:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:27 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:28 PM     all      0.59      0.00      0.06      0.00      0.00     99.34
07:55:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:30 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:31 PM     all      0.03      0.00      0.06      0.12      0.00     99.78
07:55:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:33 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:34 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:35 PM     all      0.03      0.00      0.06      0.00      0.00     99.91
07:55:36 PM     all      0.00      0.00      0.03      0.09      0.00     99.87
07:55:37 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:55:39 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
07:55:40 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:41 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:42 PM     all      0.00      0.00      0.03      0.25      0.00     99.72
07:55:43 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:55:44 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:55:45 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:55:46 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
07:55:47 PM     all      0.00      0.00      0.00      0.09      0.00     99.91
