Linux 3.13.0-161-generic (cp-2.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

07:58:16 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:58:17 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
07:58:18 PM     all      3.13      0.00      0.03      0.00      0.00     96.84
07:58:19 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
07:58:20 PM     all      3.13      0.00      0.00      0.25      0.00     96.62
07:58:21 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
07:58:22 PM     all      3.13      0.00      0.03      0.00      0.00     96.84
07:58:23 PM     all      3.13      0.00      0.06      0.00      0.00     96.81
07:58:24 PM     all      3.12      0.00      0.06      0.00      0.00     96.81
07:58:25 PM     all      3.13      0.00      0.03      0.28      0.00     96.56
07:58:26 PM     all      3.16      0.00      0.03      0.00      0.00     96.81
07:58:27 PM     all      1.34      0.00      0.03      0.00      0.00     98.62
07:58:28 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:29 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:30 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:58:31 PM     all      0.00      0.00      0.03      0.28      0.00     99.69
07:58:32 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:58:33 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:58:34 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:35 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:58:36 PM     all      0.00      0.00      0.03      0.03      0.00     99.94
07:58:37 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:58:38 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:39 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:40 PM     all      0.03      0.00      0.06      0.00      0.00     99.91
07:58:41 PM     all      0.00      0.00      0.00      0.03      0.00     99.97
07:58:42 PM     all      0.06      0.00      0.03      0.00      0.00     99.91
07:58:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:58:44 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:45 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
07:58:46 PM     all      0.00      0.00      0.09      0.06      0.00     99.84
07:58:47 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:48 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:49 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:50 PM     all      0.00      0.00      0.09      0.00      0.00     99.91
07:58:51 PM     all      0.56      0.00      0.00      0.09      0.00     99.34
07:58:52 PM     all      0.00      0.00      0.09      0.00      0.00     99.91
07:58:53 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:54 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:55 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:56 PM     all      0.03      0.00      0.00      0.06      0.00     99.91
07:58:57 PM     all      0.03      0.00      0.03    134175798.00      0.00    100.00
07:58:58 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:58:59 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:59:00 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
07:59:01 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:59:02 PM     all      0.00      0.00      0.03      0.09      0.00     99.88
07:59:03 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:59:04 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
07:59:05 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:59:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:59:07 PM     all      0.06      0.00      0.03      0.22      0.00     99.69
07:59:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
