Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

07:06:05 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:06:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:06:07 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:06:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:06:09 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:06:10 PM     all      0.00      0.00      0.03      0.16      0.00     99.81
07:06:11 PM     all      0.03      0.00      0.00    134259684.03      0.00    100.09
07:06:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:06:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:06:14 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:06:15 PM     all      0.75      0.00      0.81      0.16      0.00     98.28
07:06:16 PM     all      3.16      0.00      0.44      0.19      0.00     96.21
07:06:17 PM     all      1.56      0.00      0.22      0.00      0.00     98.22
07:06:18 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:06:19 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:06:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
