Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

07:09:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:20 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:09:21 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:09:22 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
07:09:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:09:24 PM     all      0.00      0.00      0.03      0.28      0.00     99.69
07:09:25 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:09:26 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
07:09:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
07:09:28 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:09:29 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:09:30 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:09:31 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:09:32 PM     all      2.61      0.00      0.97      0.00      0.00     96.42
07:09:33 PM     all      3.13      0.00      0.03      0.00      0.00     96.84
07:09:34 PM     all      0.41      0.00      0.19      0.38      0.00     99.03
07:09:35 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
07:09:36 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
07:09:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
