Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

04:34:16 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:34:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:34:18 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:34:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:34:20 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:34:21 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
04:34:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:34:23 PM     all      1.34      0.00      0.47      0.00      0.00     98.19
04:34:24 PM     all      0.38      0.00      0.09      0.00      0.00     99.53
04:34:25 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:34:26 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:34:27 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
04:34:28 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:34:29 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
