Linux 3.13.0-161-generic (cp-4.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

04:32:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:32:23 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:24 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:32:25 PM     all      0.03      0.00      0.06      0.00      0.00     99.91
04:32:26 PM     all      0.00      0.00      0.00      0.09      0.00     99.91
04:32:27 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:28 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:32:29 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:32:31 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
04:32:32 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:32:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:32:34 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:32:35 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:36 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:37 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
04:32:38 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:32:39 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:40 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:41 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:32:42 PM     all      0.00      0.00      0.06      0.31      0.00     99.62
04:32:43 PM     all      0.03      0.00      0.06      0.03      0.00     99.88
04:32:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:32:45 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:46 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:47 PM     all      0.00      0.00      0.00      0.16      0.00     99.84
04:32:48 PM     all      1.16      0.00      0.06      0.12      0.00     98.66
04:32:49 PM     all      1.69      0.00      0.03      0.00      0.00     98.28
04:32:50 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:32:51 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:32:52 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
04:32:53 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
04:32:54 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:32:55 PM     all      0.03      0.00      0.06      0.00      0.00     99.91
04:32:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:32:57 PM     all      0.00      0.00      0.09      0.00      0.00     99.91
04:32:58 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
04:32:59 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:33:00 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
04:33:01 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:33:02 PM     all      0.50      0.00      0.09      0.00      0.00     99.41
04:33:03 PM     all      0.00      0.00      0.03      0.19      0.00     99.78
04:33:04 PM     all      0.00      0.00      0.03      0.19      0.00     99.78
04:33:05 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:33:06 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:33:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:08 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:33:09 PM     all      0.00      0.00      0.03      0.28      0.00     99.69
04:33:10 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:33:11 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:33:12 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:33:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
