Linux 3.13.0-161-generic (cp-1.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

04:37:25 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:37:26 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:37:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:37:28 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
04:37:29 PM     all      0.03      0.00      0.00      0.00      0.00     99.97
04:37:30 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:37:31 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:37:32 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
04:37:33 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
04:37:34 PM     all      1.59      0.00      0.66      0.00      0.00     97.75
04:37:35 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
04:37:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:37:37 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
