Linux 3.13.0-161-generic (cp-3.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/28/2020 	_x86_64_	(32 CPU)

01:42:02 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:42:03 PM     all      0.00      0.00      0.03      0.16      0.00     99.81
01:42:04 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:05 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:06 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:07 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:08 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:09 PM     all      0.03      0.00      0.03      0.03      0.00     99.91
01:42:10 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:11 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:13 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
01:42:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:15 PM     all      0.03      0.00      0.06      0.28      0.00     99.63
01:42:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:17 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
01:42:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:19 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:20 PM     all      0.00      0.00      0.16      0.09      0.00     99.75
01:42:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:22 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
01:42:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:24 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:25 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:26 PM     all      0.00      0.00      0.00      0.06      0.00     99.94
01:42:27 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
01:42:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:29 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:31 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:32 PM     all      0.00      0.00      0.00      0.09      0.00     99.91
01:42:33 PM     all      0.06      0.00      0.00      0.00      0.00     99.94
01:42:34 PM     all      2.75      0.00      0.00      0.00      0.00     97.25
01:42:35 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
01:42:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:38 PM     all      0.00      0.00      0.00      0.09      0.00     99.91
01:42:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:41 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:43 PM     all      0.00      0.00      0.00      0.09      0.00     99.91
01:42:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:45 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:46 PM     all      0.22      0.00      0.06      0.00      0.00     99.72
01:42:47 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:49 PM     all      0.00      0.00      0.00      0.12      0.00     99.88
01:42:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:51 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
01:42:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:42:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
