Linux 3.13.0-161-generic (cp-4.shuffle-measure.wisr-pg0.apt.emulab.net) 	04/29/2020 	_x86_64_	(32 CPU)

03:20:09 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:20:10 PM     all      3.12      0.00      0.00      0.00      0.00     96.88
03:20:11 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:20:12 PM     all      3.13      0.00      0.00      0.00      0.00     96.87
03:20:13 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:20:14 PM     all      3.13      0.00      0.06      0.00      0.00     96.81
03:20:15 PM     all      3.12      0.00      0.03      0.28      0.00     96.56
03:20:16 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:20:17 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:20:18 PM     all      3.09      0.00      0.03      0.00      0.00     96.87
03:20:19 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:20:20 PM     all      3.13      0.00      0.00      0.28      0.00     96.59
03:20:21 PM     all      3.12      0.00      0.03      0.00      0.00     96.84
03:20:22 PM     all      2.47      0.00      0.03      0.00      0.00     97.50
03:20:23 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:24 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:25 PM     all      0.00      0.00      0.06      0.00      0.00     99.94
03:20:26 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
03:20:27 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:28 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:31 PM     all      2.60      0.00      0.81      0.00      0.00     96.59
03:20:32 PM     all      0.31      0.00      0.09      0.38      0.00     99.22
03:20:33 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:35 PM     all      0.03      0.00      0.06      0.00      0.00     99.91
03:20:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:37 PM     all      0.00      0.00      0.03      0.34      0.00     99.63
03:20:38 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:39 PM     all      0.00      0.00      0.16      0.00      0.00     99.84
03:20:40 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:42 PM     all      0.00      0.00      0.03      0.25      0.00     99.72
03:20:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:44 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:45 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:46 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:47 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:48 PM     all      0.00      0.00      0.00      0.03      0.00     99.97
03:20:49 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:50 PM     all      0.03      0.00      0.03      0.00      0.00     99.94
03:20:51 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:54 PM     all      0.00      0.00      0.00      0.28      0.00     99.72
03:20:55 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:20:56 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:20:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:21:00 PM     all      0.00      0.00      0.00      0.31      0.00     99.69
03:21:01 PM     all      0.00      0.00      0.03      0.00      0.00     99.97
03:21:02 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
03:21:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
